fid,class,natura_cod,status,area
9694,forest,,,"6434.94037"
9707,forest,,,"18437.1449"
9748,forest,,,"2090.54699"
9755,forest,,,"95.8193784"
9777,forest,,,"4566.97858"
9806,forest,,,"1514.61670"
9832,forest,,,"394942.903"
9853,forest,,,"3377.59446"
9897,forest,,,"117.947268"
9913,forest,,,"6635.90712"
9914,forest,,,"1318949.57"
9916,forest,,,"2.14618058"
9952,forest,,,"1730.97011"
9968,forest,,,"11.6742582"
9970,forest,,,"360.711139"
10042,forest,,,"19062.1955"
10071,forest,,,"100.010647"
10073,forest,,,"984.773473"
10105,forest,,,"8060.07407"
10107,forest,,,"2873.57680"
10183,forest,,,"3330.48357"
10192,forest,,,"1185.21999"
10200,forest,,,"0.10249571"
10214,forest,,,"2760490.20"
10217,forest,,,"6187.06827"
10220,forest,,,"1755.48159"
10225,forest,,,"2686.19442"
10235,forest,,,"3.22741702"
10243,forest,,,"1551.96789"
10256,forest,,,"3929.80052"
10258,forest,,,"392.997358"
10261,forest,,,"1215327.19"
10270,forest,,,"6.30941025"
10272,forest,,,"107168.831"
10276,forest,,,"3352.91560"
10282,forest,,,"767.375100"
10292,forest,,,"74.0329222"
10308,forest,,,"719.864774"
10316,forest,,,"49.1467370"
10334,forest,,,"113.599864"
10341,forest,,,"17859.7892"
10344,forest,,,"383.233703"
10349,forest,,,"3192.60137"
10356,forest,,,"26.6355999"
10375,forest,,,"0.17376641"
10377,forest,,,"1419.84946"
10378,forest,,,"56.0245435"
10399,forest,,,"3443.17989"
10402,forest,,,"4878.59001"
10404,forest,,,"5542.20872"
10405,forest,,,"1761.89642"
10430,forest,,,"1387.28486"
10431,forest,,,"10.8563575"
10433,forest,,,"0.28024173"
10440,forest,,,"3341.17680"
10451,forest,,,"30.6389067"
10452,forest,,,"4.72035637"
10475,forest,,,"5461.74620"
10510,forest,,,"4434.98245"
10522,forest,,,"800.995373"
10524,forest,,,"2476.25148"
10528,forest,,,"354.841511"
10546,forest,,,"0.22883208"
10554,forest,,,"62.8391698"
10564,forest,,,"517.783966"
10567,forest,,,"0.24746308"
10577,forest,,,"1342440.55"
10595,forest,,,"440.938381"
10607,forest,,,"139.654546"
10625,forest,,,"449.438579"
10628,forest,,,"249.079498"
10663,forest,,,"313.200046"
10678,forest,,,"29.7277478"
10687,forest,,,"317.267516"
10691,forest,,,"191.355798"
10707,forest,,,"104.622212"
10714,forest,,,"427.227098"
10723,forest,,,"894.043635"
10752,forest,,,"35003.2942"
10766,forest,,,"399.107134"
10770,forest,,,"7.22564391"
10772,forest,,,"0.76548226"
10782,forest,,,"3887.15341"
10784,forest,,,"45.7987333"
10794,forest,,,"0.12589197"
10797,forest,,,"123.638289"
10827,forest,,,"1.64844904"
10837,forest,,,"254.001202"
10849,forest,,,"5205.89301"
10853,forest,,,"198.389845"
10869,forest,,,"345.805292"
10888,forest,,,"4927.58902"
10899,forest,,,"0.29261186"
10911,forest,,,"28469.9617"
10918,forest,,,"609.100121"
10923,forest,,,"191.183739"
10925,forest,,,"559.725713"
10938,forest,,,"1.48492525"
10942,forest,,,"4863.06030"
10957,forest,,,"96.7526531"
10994,forest,,,"11127.7862"
11011,forest,,,"161.182681"
11012,forest,,,"339722.410"
11033,forest,,,"209.924997"
11034,forest,,,"8566.48639"
11077,forest,,,"344.413822"
11082,forest,,,"905.051946"
