fid,class,natura_cod,status,area,region
29885,perm,,,69.8920828,Parnu
29889,perm,,,45.2007243,Parnu
29903,perm,,,495.683581,Parnu
29905,perm,,,23.9967487,Parnu
30054,perm,,,877.238306,Parnu
30066,perm,,,222.537079,Parnu
30074,perm,,,5.39956176,Parnu
30077,perm,,,181.884978,Parnu
30088,perm,,,0.2123908,Parnu
30095,perm,,,0.18357776,Parnu
30096,perm,,,10.9848836,Parnu
30140,perm,,,8.7120703,Parnu
30146,perm,,,291.372616,Parnu
30147,perm,,,273.829274,Parnu
30148,perm,,,171.829591,Parnu
30679,natura2000,1630*,III,5580.62988,Parnu
30683,natura2000,5130,III,3615.27381,Parnu
30684,natura2000,5130,III,7632.61254,Parnu
30698,natura2000,6530*,III,11125.182,Parnu
30699,natura2000,6530*,III,1553.66283,Parnu
30718,natura2000,6530*,III,6211.16557,Parnu
30719,natura2000,6530*,III,34874.8623,Parnu
30720,natura2000,6530*,III,182.498272,Parnu
30721,natura2000,6530*,III,1032.1776,Parnu
30722,natura2000,6510,III,215.276551,Parnu
30723,natura2000,6510,III,1245.3912,Parnu
30724,natura2000,6510,III,13.1455545,Parnu
30725,natura2000,6280*,III,41968.1916,Parnu
30726,natura2000,6280*,III,139.676732,Parnu
30727,natura2000,6280*,III,121410.768,Parnu
30728,natura2000,6280*,III,102.064119,Parnu
30729,natura2000,6280*,III,459.730852,Parnu
30730,natura2000,6280*,III,3344.69227,Parnu
30731,natura2000,6280*,III,8769.42872,Parnu
30732,natura2000,6280*,III,418.892842,Parnu
30734,natura2000,6280*,III,207.599134,Parnu
30735,natura2000,6280*,III,331.047431,Parnu
30736,natura2000,6280*,III,112.409357,Parnu
30737,natura2000,6280*,III,0.11242491,Parnu
30738,natura2000,6280*,III,3337.3495,Parnu
30739,natura2000,6280*,III,102.066538,Parnu
30740,natura2000,6280*,III,197.488892,Parnu
30741,natura2000,6280*,III,1345.34936,Parnu
30742,natura2000,6280*,III,101.677926,Parnu
30743,natura2000,7210*,III,10431.1847,Parnu
30744,natura2000,6430,I,6013.53248,Parnu
30746,natura2000,6430,I,2116.0949,Parnu
30747,natura2000,7230,III,4669.87383,Parnu
30748,natura2000,7230,III,742.518796,Parnu
30750,natura2000,9020*,III,3704.67542,Parnu
30757,natura2000,5130,II,9626.96654,Parnu
30774,natura2000,1630*,III,877.136095,Parnu
30775,natura2000,1630*,III,2315.61744,Parnu
30777,natura2000,1630*,III,672.015212,Parnu
30778,natura2000,5130,III,60330.5703,Parnu
30779,natura2000,5130,III,22368.9602,Parnu
30780,natura2000,5130,III,5713.44229,Parnu
30781,natura2000,5130,III,5694.56905,Parnu
30782,natura2000,5130,III,4841.68367,Parnu
30783,natura2000,5130,III,1448.27277,Parnu
30784,natura2000,5130,III,1256.14748,Parnu
30785,natura2000,5130,III,1074.92287,Parnu
30787,natura2000,5130,III,282.689703,Parnu
30788,natura2000,5130,III,237.174665,Parnu
30790,natura2000,2180,III,1460.05439,Parnu
30791,natura2000,1630*,III,413103.256,Parnu
30796,natura2000,1630*,I,4727.80762,Parnu
30797,natura2000,1630*,I,226.152792,Parnu
30803,natura2000,9010*,II,29895.7688,Parnu
30809,natura2000,2180,II,707954.783,Parnu
30810,natura2000,2180,II,135563.133,Parnu
30811,natura2000,2180,II,2019.07749,Parnu
30817,natura2000,5130,II,768.772635,Parnu
30818,natura2000,5130,II,12721.2609,Parnu
30819,natura2000,5130,II,85.8343944,Parnu
30821,natura2000,5130,II,55.1479662,Parnu
30822,natura2000,5130,II,291.182821,Parnu
30823,natura2000,1630*,III,61.9674878,Parnu
30827,natura2000,6530*,III,445.059002,Parnu
30828,natura2000,6210*,III,2.21815861,Parnu
30829,natura2000,6280*,III,206.196936,Parnu
30830,natura2000,6280*,III,462.874829,Parnu
30831,natura2000,1630*,III,2.1223757,Parnu
30836,natura2000,6210*,III,0.04775967,Parnu
30837,natura2000,6210*,III,0.22043058,Parnu
30839,natura2000,6280*,III,1715.19908,Parnu
30840,natura2000,6280*,III,979.689824,Parnu
30841,natura2000,1630*,III,20816.8816,Parnu
30842,natura2000,1630*,III,3713.89683,Parnu
30843,natura2000,1630*,III,7096.87466,Parnu
30844,natura2000,1630*,III,1303.22697,Parnu
30845,natura2000,1630*,III,16154.0821,Parnu
30847,natura2000,6270*,III,18204.0888,Parnu
30848,natura2000,6270*,III,5516.88591,Parnu
30849,natura2000,6280*,III,218.766834,Parnu
30851,natura2000,6280*,III,16.9124117,Parnu
30852,natura2000,6280*,III,4171.23531,Parnu
30854,natura2000,6280*,III,124.459872,Parnu
30907,natura2000,1630*,I,26.997142,Parnu
30919,natura2000,9020*,III,29119.7642,Parnu
30920,natura2000,9020*,III,42.9584926,Parnu
30921,natura2000,9020*,III,2243.17326,Parnu
30975,natura2000,6210*,I,5655.12349,Parnu
30976,natura2000,6210*,I,8.39771024,Parnu
30977,natura2000,2120,I,71543.3275,Parnu
30978,natura2000,2120,I,59.255083,Parnu
30979,natura2000,1210,I,10355.774,Parnu
30980,natura2000,1210,I,2693.37508,Parnu
30981,natura2000,6510,III,116325.871,Parnu
30982,natura2000,6510,III,22951.1119,Parnu
30983,natura2000,6510,III,12153.7307,Parnu
30985,natura2000,6510,III,7291.27233,Parnu
30986,natura2000,6510,III,458.378236,Parnu
30987,natura2000,6510,III,17287.9735,Parnu
30988,natura2000,6510,III,29246.6879,Parnu
30989,natura2000,6510,III,5677.52828,Parnu
30990,natura2000,6510,III,8670.48475,Parnu
30991,natura2000,6510,III,7391.56176,Parnu
30992,natura2000,1630*,III,6922.18227,Parnu
30993,natura2000,1630*,III,17222.192,Parnu
30994,natura2000,1630*,III,5067.15992,Parnu
31054,natura2000,6210*,III,846.151696,Parnu
31056,natura2000,1630*,III,87.8102833,Parnu
31085,natura2000,6210*,III,18833.2663,Parnu
31093,natura2000,9080*,II,149717.881,Parnu
32247,natura2000,6280*,III,20463.4988,Parnu
32249,natura2000,7120,II,5.43354492,Parnu
32257,natura2000,7110*,I,1076.2414,Parnu
32258,natura2000,7230,III,22587.9734,Parnu
32260,natura2000,9070,III,561.707943,Parnu
32261,natura2000,9020*,III,382.53885,Parnu
32265,natura2000,6530*,III,15817.684,Parnu
32277,natura2000,6530*,III,4066.02397,Parnu
32278,natura2000,6280*,III,3506.12571,Parnu
32279,natura2000,6530*,III,2405.575,Parnu
32280,natura2000,6210*,III,1148.98824,Parnu
32300,natura2000,6530*,III,67.3878786,Parnu
32303,natura2000,6530*,III,905.588158,Parnu
32304,natura2000,6280*,III,3137.75199,Parnu
32305,natura2000,6280*,III,14949.4808,Parnu
32306,natura2000,6210*,III,251.706677,Parnu
32307,natura2000,7230,III,6896.54101,Parnu
32311,natura2000,5130,III,7610.11621,Parnu
32312,natura2000,6280*,III,2451.8171,Parnu
32313,natura2000,1630*,III,2773.9067,Parnu
32314,natura2000,1630*,III,3314.41369,Parnu
32315,natura2000,6270*,III,186.070265,Parnu
32316,natura2000,6280*,III,18.680343,Parnu
32317,natura2000,6430,II,26.7996222,Parnu
32318,natura2000,1210,I,1484.63192,Parnu
32319,natura2000,9070,III,195.907171,Parnu
32320,natura2000,9070,III,298.413702,Parnu
32321,natura2000,9070,III,21.8468032,Parnu
32323,natura2000,5130,III,7.74705812,Parnu
32324,natura2000,1630*,III,232.265133,Parnu
32325,natura2000,6530*,III,9.43231971,Parnu
32329,natura2000,91D0*,II,2.16529241,Parnu
32331,natura2000,6530*,III,1754.59437,Parnu
32335,natura2000,9050,III,6632.01302,Parnu
32344,natura2000,6210*,I,13660.0143,Parnu
32345,natura2000,2180,III,79170.6941,Parnu
32346,natura2000,2120,I,85623.3606,Parnu
32347,natura2000,2180,III,32906.7691,Parnu
32348,natura2000,2180,III,95263.8121,Parnu
32349,natura2000,2120,I,57399.4876,Parnu
32350,natura2000,2130*,III,19440.3944,Parnu
32351,natura2000,2180,I,181581.843,Parnu
32352,natura2000,1630*,II,62124.6663,Parnu
32353,natura2000,5130,I,381.816226,Parnu
32354,natura2000,1210,III,20939.7506,Parnu
32355,natura2000,5130,I,317.104547,Parnu
32356,natura2000,6510,II,5092.74009,Parnu
32357,natura2000,7230,I,2804.99838,Parnu
32358,natura2000,2130*,I,8947.44766,Parnu
32359,natura2000,6270*,III,1569.30524,Parnu
32360,natura2000,6270*,III,8038.827,Parnu
32361,natura2000,9080*,I,47261.2379,Parnu
32364,natura2000,1630*,III,11460.968,Parnu
32365,natura2000,6210*,I,7617.88084,Parnu
32368,natura2000,6530*,I,6001.78473,Parnu
32369,natura2000,1210,II,4921.56786,Parnu
32393,natura2000,9020*,III,140374.014,Parnu
32394,natura2000,7210*,II,15352.6346,Parnu
32395,natura2000,1630*,II,31245.8842,Parnu
32396,natura2000,7210*,II,981.99668,Parnu
32397,natura2000,1630*,II,1609.3392,Parnu
32398,natura2000,1630*,II,2612.0405,Parnu
32399,natura2000,9050,II,116387.225,Parnu
32400,natura2000,7210*,II,3842.89854,Parnu
32401,natura2000,6270*,III,690.245864,Parnu
32402,natura2000,6280*,III,0.17732222,Parnu
32405,natura2000,6270*,III,53.0061708,Parnu
32406,natura2000,6270*,III,46.0531352,Parnu
32407,natura2000,6410,III,1188.37685,Parnu
32409,natura2000,6280*,III,1667.97911,Parnu
32410,natura2000,6210*,III,17.0949977,Parnu
32411,natura2000,6210*,III,10.5444303,Parnu
32412,natura2000,6280*,III,6998.58116,Parnu
32413,natura2000,6270*,III,3374.50796,Parnu
32418,natura2000,9070,III,3139.54323,Parnu
32419,natura2000,6280*,III,14999.5518,Parnu
32420,natura2000,6280*,III,2574.66928,Parnu
32421,natura2000,6210*,III,2560.5822,Parnu
32422,natura2000,1630*,III,4914.11495,Parnu
32423,natura2000,6270*,III,416.91585,Parnu
32424,natura2000,6530*,III,239.73706,Parnu
32425,natura2000,6270*,III,802.291217,Parnu
32426,natura2000,6270*,III,237.090007,Parnu
32427,natura2000,6530*,III,3975.25177,Parnu
32428,natura2000,6280*,III,2048.13909,Parnu
32429,natura2000,6280*,III,281.858481,Parnu
32430,natura2000,6530*,III,109.887056,Parnu
32431,natura2000,6270*,III,0.01533702,Parnu
32433,natura2000,6450,III,14076.9723,Parnu
32434,natura2000,1630*,III,14.1417432,Parnu
32440,natura2000,1630*,III,87372.4348,Parnu
32450,natura2000,1630*,III,215.139672,Parnu
32470,natura2000,6430,III,21.2808722,Parnu
32471,natura2000,6270*,III,1026.5489,Parnu
32472,natura2000,6270*,III,77.1213147,Parnu
32473,natura2000,1630*,III,20.7189234,Parnu
32479,natura2000,9080*,III,3.10645692,Parnu
32491,natura2000,6530*,III,8.14020076,Parnu
32492,natura2000,1630*,III,7.33657513,Parnu
32497,natura2000,1630*,III,17.904154,Parnu
32501,natura2000,1630*,III,0.39710313,Parnu
32502,natura2000,9010*,II,33657.2807,Parnu
32503,natura2000,6530*,III,832.288212,Parnu
32504,natura2000,6280*,III,42419.3727,Parnu
32522,natura2000,9020*,I,37649.1537,Parnu
32523,natura2000,2180,I,169616.442,Parnu
32533,natura2000,9010*,III,1276.76344,Parnu
32534,natura2000,9010*,III,13694.1647,Parnu
32535,natura2000,9010*,III,17010.3496,Parnu
32536,natura2000,9010*,III,7697.2211,Parnu
32537,natura2000,9010*,III,0.85460091,Parnu
32575,natura2000,6210*,III,162.764725,Parnu
32627,natura2000,1210,III,104142.687,Parnu
32817,natura2000,1220,I,4040.27822,Parnu
32818,natura2000,2180,I,5746.4194,Parnu
32819,natura2000,6280*,III,655.564327,Parnu
32821,natura2000,6510,II,633.63794,Parnu
32822,natura2000,6510,I,0.12649226,Parnu
32829,natura2000,7230,I,223.395749,Parnu
32838,natura2000,9080*,I,19502.8943,Parnu
32839,natura2000,9080*,II,9751.92371,Parnu
32840,natura2000,9080*,I,64967.3914,Parnu
32841,natura2000,9080*,I,3234.411,Parnu
32842,natura2000,9080*,I,1607.17786,Parnu
32843,natura2000,9080*,I,9889.25854,Parnu
33154,natura2000,5130,I,0.03226938,Parnu
33155,natura2000,1630*,III,24.4010531,Parnu
33168,natura2000,1630*,III,1361.00314,Parnu
33169,natura2000,1630*,III,27979.791,Parnu
33172,natura2000,1630*,III,17.1108774,Parnu
33173,natura2000,3260,II,141.217705,Parnu
33174,natura2000,5130,III,0.17766493,Parnu
33175,natura2000,5130,III,1421.60368,Parnu
33176,natura2000,5130,II,72.8527849,Parnu
33177,natura2000,6270*,II,645.143591,Parnu
33178,natura2000,6510,II,81.4841161,Parnu
33180,natura2000,6530*,I,133.527391,Parnu
33182,natura2000,7160,II,26936.8425,Parnu
33183,natura2000,7210*,II,17600.7773,Parnu
33184,natura2000,7220*,I,11.8925051,Parnu
33185,natura2000,7230,II,12.1546459,Parnu
33186,natura2000,1630*,II,0.02591124,Parnu
33187,natura2000,5130,III,344.958603,Parnu
33188,natura2000,7230,III,3.47117282,Parnu
33189,natura2000,9020*,III,2914.06654,Parnu
33190,natura2000,9020*,III,1303.10144,Parnu
33191,natura2000,9020*,III,14379.7968,Parnu
33192,natura2000,9020*,II,12586.6178,Parnu
33193,natura2000,9020*,III,47633.2901,Parnu
33194,natura2000,9020*,II,11206.0035,Parnu
33195,natura2000,9020*,I,4327.41349,Parnu
33196,natura2000,9070,III,2885.60622,Parnu
33197,natura2000,9070,III,0.03280485,Parnu
33198,natura2000,9080*,II,6975.52759,Parnu
33199,natura2000,9020*,III,34130.9183,Parnu
33200,natura2000,9020*,II,228012.626,Parnu
33201,natura2000,7230,I,281.008389,Parnu
33202,natura2000,7230,II,8.48225785,Parnu
33203,natura2000,1630*,II,0.8090256,Parnu
33205,natura2000,6280*,III,408.069907,Parnu
33206,natura2000,5130,III,274.116936,Parnu
33207,natura2000,5130,III,20968.2836,Parnu
33208,natura2000,6510,III,5919.65088,Parnu
33209,natura2000,6210*,III,704.362657,Parnu
33210,natura2000,7210*,I,1904.58169,Parnu
33211,natura2000,9020*,I,1579.44456,Parnu
33212,natura2000,1630*,III,103941.681,Parnu
33213,natura2000,9080*,III,226147.319,Parnu
33214,natura2000,9080*,III,72.7267412,Parnu
33216,natura2000,6210*,III,0.64050754,Parnu
33217,natura2000,9020*,I,309046.777,Parnu
33218,natura2000,5130,III,10459.6948,Parnu
33219,natura2000,6280*,III,1800.93376,Parnu
33220,natura2000,6280*,III,4562.45162,Parnu
33221,natura2000,6280*,II,276.072319,Parnu
33222,natura2000,6530*,III,793.532324,Parnu
33223,natura2000,1630*,III,252625.032,Parnu
33224,natura2000,9070,II,59134.3336,Parnu
33225,natura2000,9070,II,7966.00729,Parnu
33226,natura2000,9070,II,283.785691,Parnu
33227,natura2000,5130,III,63297.0909,Parnu
33228,natura2000,6280*,III,1976.13815,Parnu
33229,natura2000,6210*,III,0.13224789,Parnu
33231,natura2000,6280*,III,16868.6441,Parnu
33232,natura2000,6280*,III,329.602895,Parnu
33580,natura2000,9020*,II,16961.2961,Parnu
33581,natura2000,9020*,III,46423.6085,Parnu
33582,natura2000,9020*,III,26620.3049,Parnu
33584,natura2000,6210*,III,2115.0779,Parnu
33586,natura2000,9080*,III,29544.926,Parnu
33587,natura2000,6210,III,5.55807171,Parnu
33588,natura2000,9080*,II,6690.11237,Parnu
33589,natura2000,6530*,II,27.9421531,Parnu
33590,natura2000,6510,II,255.367242,Parnu
33591,natura2000,9020*,III,37776.7607,Parnu
33592,natura2000,6530*,III,12.6910355,Parnu
33593,natura2000,9020*,III,3921.38977,Parnu
33594,natura2000,9010*,III,54238.3839,Parnu
33597,natura2000,91D0*,III,72867.6947,Parnu
33598,natura2000,7230,III,3384.6314,Parnu
33599,natura2000,6530*,III,6687.68613,Parnu
33600,natura2000,9010*,III,22577.7046,Parnu
33602,natura2000,9020*,III,11727.1711,Parnu
33603,natura2000,9080*,III,4348.6967,Parnu
33604,natura2000,9020*,II,27611.6113,Parnu
33605,natura2000,9080*,III,6340.31309,Parnu
33606,natura2000,9080*,III,17035.2615,Parnu
33607,natura2000,9010*,III,58939.1387,Parnu
33608,natura2000,9080*,III,14351.8436,Parnu
33609,natura2000,9080*,III,71967.2342,Parnu
33610,natura2000,9020*,III,20583.2537,Parnu
33611,natura2000,6510,III,2661.84314,Parnu
33612,natura2000,7230,III,2360.00759,Parnu
33613,natura2000,9010*,III,216165.259,Parnu
33614,natura2000,9010*,III,9814.87615,Parnu
33615,natura2000,91E0*,III,59952.5126,Parnu
33616,natura2000,9080*,III,11052.9708,Parnu
33617,natura2000,9010*,III,10833.6343,Parnu
33952,natura2000,9080*,III,228.871606,Parnu
33974,natura2000,91D0*,III,984.112721,Parnu
33975,natura2000,91D0*,II,5640.43257,Parnu
33976,natura2000,9080*,III,7311.40338,Parnu
33977,natura2000,9080*,II,7445.3533,Parnu
33978,natura2000,9080*,III,1901.60271,Parnu
33979,natura2000,9080*,II,65558.6106,Parnu
33981,natura2000,91D0*,II,139.914107,Parnu
33982,natura2000,91D0*,III,5454.43551,Parnu
33983,natura2000,9010*,III,68327.3335,Parnu
33984,natura2000,91D0*,I,9724.30971,Parnu
33985,natura2000,2180,III,9698.93431,Parnu
33986,natura2000,9010*,III,29790.769,Parnu
33987,natura2000,9080*,III,2897.35283,Parnu
33988,natura2000,6270*,III,621.587899,Parnu
33989,natura2000,9080*,III,4969.91452,Parnu
33990,natura2000,9080*,II,8632.82273,Parnu
33991,natura2000,9080*,III,4005.37315,Parnu
33992,natura2000,9080*,III,5980.5071,Parnu
33993,natura2000,9010*,III,214354.098,Parnu
34060,natura2000,9010*,III,4858.07494,Parnu
34062,natura2000,9010*,III,5374.9649,Parnu
34068,natura2000,9010*,III,10028.6069,Parnu
34069,natura2000,9010*,III,10598.8109,Parnu
34070,natura2000,9010*,III,12273.5241,Parnu
34071,natura2000,9080*,III,88915.3587,Parnu
34072,natura2000,9080*,II,16798.734,Parnu
34073,natura2000,9080*,III,20304.7191,Parnu
34074,natura2000,9080*,II,11745.5899,Parnu
34075,natura2000,9010*,III,26717.7856,Parnu
34076,natura2000,9010*,III,10014.1657,Parnu
34077,natura2000,9010*,III,37855.962,Parnu
34078,natura2000,9010*,III,5882.34777,Parnu
34079,natura2000,9010*,III,14623.2807,Parnu
34080,natura2000,9010*,III,8881.81432,Parnu
34081,natura2000,9010*,III,5622.08672,Parnu
34082,natura2000,9050,III,10050.7376,Parnu
34083,natura2000,9050,III,6218.32165,Parnu
34084,natura2000,9080*,III,6907.84257,Parnu
34085,natura2000,9080*,III,12752.3482,Parnu
34086,natura2000,9080*,III,16177.3134,Parnu
34087,natura2000,9080*,III,3089.85498,Parnu
34088,natura2000,9080*,III,16678.4852,Parnu
34089,natura2000,2180,III,123072.424,Parnu
34090,natura2000,2180,III,15198.3002,Parnu
34091,natura2000,2180,III,41217.1579,Parnu
34092,natura2000,2180,III,6777.13258,Parnu
34095,natura2000,2180,III,34277.8945,Parnu
34097,natura2000,2330,III,5284.58911,Parnu
34098,natura2000,9010*,III,313.357555,Parnu
34102,natura2000,9010*,III,1870.53732,Parnu
34103,natura2000,2180,III,66876.6341,Parnu
34131,natura2000,9010*,III,60685.424,Parnu
34241,natura2000,2180,III,1627.69675,Parnu
34242,natura2000,2180,III,38513.7386,Parnu
34248,natura2000,2180,III,3018.25354,Parnu
34249,natura2000,2180,III,43104.4987,Parnu
34254,natura2000,2180,III,47350.1265,Parnu
34257,natura2000,2180,III,14653.9654,Parnu
34262,natura2000,2180,III,1384.93837,Parnu
34263,natura2000,2180,III,8611.72643,Parnu
34264,natura2000,2180,III,4781.03746,Parnu
34265,natura2000,2180,III,10371.7858,Parnu
34266,natura2000,2180,III,11476.4366,Parnu
34267,natura2000,2180,III,2244.85228,Parnu
34283,natura2000,9010*,III,8428.48669,Parnu
34284,natura2000,9010*,III,2894.17182,Parnu
34286,natura2000,9010*,III,5275.75154,Parnu
34287,natura2000,9010*,III,2022.26732,Parnu
34318,natura2000,9010*,I,82868.5621,Parnu
34319,natura2000,9010*,I,61800.6641,Parnu
34322,natura2000,9020*,III,2186.38073,Parnu
34323,natura2000,9020*,III,4072.49967,Parnu
34324,natura2000,9020*,III,14227.4307,Parnu
34457,natura2000,2180,I,10770.7533,Parnu
34458,natura2000,2180,I,158668.441,Parnu
34479,natura2000,9010*,III,10967.31,Parnu
34502,natura2000,9010*,III,36315.6353,Parnu
34503,natura2000,9080*,III,150.68347,Parnu
34506,natura2000,9010*,I,4879.32491,Parnu
34518,natura2000,9010*,III,79070.1334,Parnu
34519,natura2000,9010*,I,10448.3595,Parnu
34683,natura2000,9080*,III,27.1201798,Parnu
34684,natura2000,91D0*,III,974.234797,Parnu
34686,natura2000,9080*,III,130595.329,Parnu
34717,natura2000,2180,III,96518.9298,Parnu
34718,natura2000,2180,III,85598.4345,Parnu
34720,natura2000,2180,III,8545.11198,Parnu
34721,natura2000,2180,III,99470.73,Parnu
34722,natura2000,2180,III,4844.75549,Parnu
34724,natura2000,2180,III,72760.7977,Parnu
34725,natura2000,2180,III,1853.11264,Parnu
34726,natura2000,2180,III,73226.6732,Parnu
34740,natura2000,2180,II,9669.51227,Parnu
34771,natura2000,2180,III,108611.217,Parnu
34772,natura2000,2180,III,62609.9896,Parnu
34776,natura2000,2180,III,19534.1083,Parnu
34777,natura2000,2180,III,47995.3995,Parnu
34778,natura2000,2180,III,42842.2557,Parnu
34784,natura2000,2180,III,65802.5943,Parnu
34785,natura2000,2180,II,15867.3876,Parnu
34786,natura2000,2180,III,50671.444,Parnu
34788,natura2000,2180,III,6013.75602,Parnu
34792,natura2000,2180,III,86353.8099,Parnu
34793,natura2000,2180,II,22809.5701,Parnu
34796,natura2000,2180,III,28850.5835,Parnu
34807,natura2000,4030,III,1239.52519,Parnu
34890,natura2000,9010*,III,5439.45334,Parnu
34892,natura2000,9010*,III,2676.31547,Parnu
34893,natura2000,9010*,III,1.68213065,Parnu
34896,natura2000,9010*,III,1983.56729,Parnu
34953,natura2000,9080*,III,24916.4067,Parnu
34957,natura2000,9080*,III,77990.1265,Parnu
34958,natura2000,9080*,III,67816.0525,Parnu
34959,natura2000,9080*,II,51135.0287,Parnu
34960,natura2000,9080*,III,95144.5063,Parnu
34997,natura2000,91D0*,III,22007.6474,Parnu
35024,natura2000,91D0*,III,32502.0501,Parnu
35025,natura2000,9080*,III,27.794408,Parnu
35026,natura2000,9080*,III,25436.6193,Parnu
35027,natura2000,9080*,III,130235.595,Parnu
35028,natura2000,9080*,III,71371.4758,Parnu
35031,natura2000,9080*,III,5653.31694,Parnu
35038,natura2000,3260,III,12121.0058,Parnu
35040,natura2000,3260,III,2041.75811,Parnu
35045,natura2000,1630*,III,5477.34297,Parnu
35046,natura2000,1630*,III,290.602219,Parnu
35049,natura2000,1220,III,3934.64056,Parnu
35053,natura2000,8220,III,1953.91512,Parnu
35057,natura2000,9010*,III,3764.83339,Parnu
35061,natura2000,2180,III,11963.9208,Parnu
35062,natura2000,8220,III,2070.53765,Parnu
35064,natura2000,7110*,II,614.104541,Parnu
35065,natura2000,7120,III,480.468753,Parnu
35068,natura2000,7110*,II,19576.9132,Parnu
35069,natura2000,3260,III,1236.2145,Parnu
35070,natura2000,9080*,III,283840.764,Parnu
35071,natura2000,9080*,III,273176.074,Parnu
35072,natura2000,9080*,III,62925.8256,Parnu
35073,natura2000,9080*,III,128159.007,Parnu
35075,natura2000,7120,III,8.44146001,Parnu
35078,natura2000,1630*,II,0.15212864,Parnu
35081,natura2000,1630*,II,0.01786283,Parnu
35082,natura2000,6430,II,1175.54728,Parnu
35083,natura2000,6430,II,0.00112362,Parnu
35084,natura2000,6510,I,0.02755942,Parnu
35085,natura2000,6510,III,5260.23714,Parnu
35087,natura2000,6430,II,0.08427771,Parnu
35088,natura2000,6430,II,21.8162877,Parnu
35089,natura2000,6430,II,2.84856096,Parnu
35090,natura2000,6430,II,0.10529549,Parnu
35091,natura2000,1630*,II,934.447343,Parnu
35094,natura2000,1630*,II,2581.81071,Parnu
35095,natura2000,1630*,III,3770.8442,Parnu
35096,natura2000,1630*,II,1.79039788,Parnu
35097,natura2000,1630*,II,76.9391785,Parnu
35407,natura2000,1630*,III,28.68512,Parnu
35408,natura2000,1630*,III,46.3160877,Parnu
35410,natura2000,1630*,II,0.33170243,Parnu
35411,natura2000,1630*,II,9.15345977,Parnu
35416,natura2000,5130,I,2.44652644,Parnu
35417,natura2000,6210,III,0.12587704,Parnu
35418,natura2000,6210,I,0.40538188,Parnu
35419,natura2000,6210,II,1.7327622,Parnu
35420,natura2000,6210,I,36.4485045,Parnu
35421,natura2000,6210,I,429.667994,Parnu
35422,natura2000,6210,II,0.66698301,Parnu
35423,natura2000,6510,II,1493.08983,Parnu
35424,natura2000,6510,II,0.17207509,Parnu
35428,natura2000,6210,I,0.76061978,Parnu
35430,natura2000,6430,III,0.72088687,Parnu
35433,natura2000,1630*,III,601.844758,Parnu
35434,natura2000,1630*,I,0.2848638,Parnu
35436,natura2000,6430,III,197.37178,Parnu
35487,natura2000,7110*,III,851.894447,Parnu
35490,natura2000,7210*,II,2.68920266,Parnu
35498,natura2000,9080*,III,124.303581,Parnu
35502,natura2000,91D0*,II,756.23405,Parnu
35507,natura2000,1630*,III,8695.60032,Parnu
35509,natura2000,1630*,III,7235.18863,Parnu
35510,natura2000,2110,I,1420.89889,Parnu
35511,natura2000,2120,I,20113.6944,Parnu
35512,natura2000,2130*,I,2124.36329,Parnu
35513,natura2000,2130*,II,32367.0142,Parnu
35514,natura2000,2130*,I,32883.5265,Parnu
35515,natura2000,2180,III,45685.1322,Parnu
35516,natura2000,2180,III,15821.3019,Parnu
35517,natura2000,2180,III,9799.30262,Parnu
35518,natura2000,2190,I,760.046178,Parnu
35519,natura2000,2190,II,26220.6515,Parnu
35520,natura2000,2190,III,4834.75123,Parnu
35521,natura2000,2190,II,88431.9512,Parnu
35522,natura2000,2190,III,5286.98707,Parnu
35523,natura2000,2190,III,9304.82565,Parnu
35524,natura2000,6210,III,868.751247,Parnu
35525,natura2000,6430,III,15823.3763,Parnu
35526,natura2000,9010*,II,6517.29534,Parnu
35527,natura2000,9080*,III,6895.70476,Parnu
35528,natura2000,9080*,III,8015.36899,Parnu
35529,natura2000,9080*,II,11153.8882,Parnu
35530,natura2000,9080*,III,4401.81291,Parnu
35531,natura2000,9080*,III,6182.19045,Parnu
35532,natura2000,9080*,III,4947.84626,Parnu
35555,natura2000,9020*,I,3436.65188,Parnu
35556,natura2000,9020*,I,8448.59083,Parnu
35565,natura2000,9080*,I,2324.62162,Parnu
35577,natura2000,9080*,II,1509.3139,Parnu
35578,natura2000,6510,III,134.518025,Parnu
36524,natura2000,2180,I,1854.8283,Parnu
36526,natura2000,2180,II,6634.03294,Parnu
36527,natura2000,2180,I,4194.86058,Parnu
36529,natura2000,2180,II,2496.09607,Parnu
36530,natura2000,2180,II,6364.65247,Parnu
36534,natura2000,2180,I,23418.5066,Parnu
36536,natura2000,2180,III,3758.65748,Parnu
36538,natura2000,3260,II,243.310964,Parnu
36540,natura2000,9010*,II,11.0037685,Parnu
36541,natura2000,9010*,III,6875.98062,Parnu
36542,natura2000,9010*,II,225.985187,Parnu
36546,natura2000,9010*,III,1791.96579,Parnu
36547,natura2000,9010*,I,38.5450924,Parnu
36552,natura2000,9010*,I,18377.9509,Parnu
36557,natura2000,9010*,II,2183.19114,Parnu
36560,natura2000,9080*,I,28900.1644,Parnu
36561,natura2000,9080*,II,32597.1515,Parnu
36564,natura2000,9080*,I,546.545133,Parnu
36565,natura2000,9010*,III,1434.44238,Parnu
36572,natura2000,9010*,III,39336.8926,Parnu
36576,natura2000,2330,III,216.652931,Parnu
36702,natura2000,1220,I,7736.98695,Parnu
36703,natura2000,1220,I,0.76904235,Parnu
36707,natura2000,1630*,I,248.975885,Parnu
36708,natura2000,1630*,I,0.02654836,Parnu
