fid,class,natura_cod,status,area
87206,perm,,,"25.0801367"
87265,perm,,,"89.2605189"
87267,perm,,,"249.420301"
87296,perm,,,"7.92198697"
87309,perm,,,"507.079744"
87318,perm,,,"6.98410032"
87322,perm,,,"6.77737409"
87336,perm,,,"18.0900198"
87340,perm,,,"133.452100"
87375,perm,,,"275.767342"
87382,perm,,,"5.02357468"
87395,perm,,,"15.2893542"
87413,perm,,,"280.111187"
87466,perm,,,"41.9410909"
87472,perm,,,"68.1625899"
87492,perm,,,"47.4790424"
87503,perm,,,"108.929398"
87504,perm,,,"56.6479977"
87505,perm,,,"5.27560893"
87506,perm,,,"667.222749"
87508,perm,,,"16.2878750"
87520,perm,,,"414.387411"
87526,perm,,,"386.134818"
87535,perm,,,"288.248664"
87538,perm,,,"7.14903577"
87560,perm,,,"5.79663716"
87563,perm,,,"173.133448"
87564,perm,,,"94.9563911"
87566,perm,,,"58.8788136"
87573,perm,,,"0.97060020"
87604,perm,,,"1394.07384"
87608,perm,,,"224.779001"
87610,perm,,,"10.4085781"
87663,perm,,,"65.2454137"
87668,perm,,,"234.735978"
87692,perm,,,"57.5354902"
87693,perm,,,"378.665445"
87699,perm,,,"74.9819045"
87702,perm,,,"286.652072"
87706,perm,,,"58.7600144"
87746,perm,,,"99.1615064"
87752,perm,,,"133.968414"
87777,perm,,,"60.8020876"
87784,perm,,,"109.458382"
87799,perm,,,"0.54005564"
87802,perm,,,"0.17326477"
87815,perm,,,"7.69521245"
87831,perm,,,"15.9073234"
87858,perm,,,"54.8242824"
87874,perm,,,"267.880588"
87879,perm,,,"406.432701"
87899,perm,,,"163.716034"
87906,perm,,,"490.814709"
87917,perm,,,"0.59905636"
87918,perm,,,"116.094114"
87919,perm,,,"443.765722"
87947,perm,,,"43.1357923"
87967,perm,,,"2.88358998"
88015,perm,,,"411.537808"
88016,perm,,,"57.9224976"
88067,perm,,,"32.8913938"
88093,perm,,,"67.8302325"
88097,perm,,,"30.3234250"
88101,perm,,,"151.696905"
88202,perm,,,"142.084277"
88336,perm,,,"19.0436161"
88338,perm,,,"9.34913783"
88404,perm,,,"23.7748737"
88488,perm,,,"26.5871566"
88490,perm,,,"143.853976"
88504,perm,,,"4.10971917"
88571,perm,,,"96.5419306"
88618,perm,,,"113.816023"
88619,perm,,,"4.25496606"
88620,perm,,,"0.32237754"
88621,perm,,,"8.43730837"
88623,perm,,,"0.23878048"
88626,perm,,,"38.4081041"
88627,perm,,,"15.4430184"
88691,perm,,,"166.459003"
88693,perm,,,"8.50618311"
88694,perm,,,"10.7506579"
88778,perm,,,"0.27475189"
88987,perm,,,"917.565562"
89120,perm,,,"111.693931"
89142,perm,,,"123.382099"
89327,perm,,,"66.4462719"
89404,perm,,,"127.957286"
89446,perm,,,"8.27194852"
89519,perm,,,"2.22757034"
89534,perm,,,"4.50531957"
89554,perm,,,"0.21277813"
89626,perm,,,"187.175006"
89645,perm,,,"19.2076761"
89646,perm,,,"100.824625"
89647,perm,,,"24.4045991"
89655,perm,,,"555.039456"
89674,perm,,,"9.80178715"
89685,perm,,,"311.686517"
89704,perm,,,"19.0609020"
89840,perm,,,"0.34664214"
89860,perm,,,"393.265728"
89878,perm,,,"18.4269087"
89886,perm,,,"193.935629"
89891,perm,,,"10.2771720"
89928,perm,,,"374.519790"
89970,perm,,,"227.757832"
89992,perm,,,"36.5970806"
90134,perm,,,"79.8509402"
90207,perm,,,"19.9521284"
90238,perm,,,"34.1302937"
90489,perm,,,"0.12051925"
90496,perm,,,"398.885347"
90514,perm,,,"8.12477853"
90586,perm,,,"53.3669997"
90588,perm,,,"344.272695"
90591,perm,,,"45.4953138"
90606,perm,,,"223.391027"
90613,perm,,,"368.219482"
90637,perm,,,"917.535261"
90638,perm,,,"175.645954"
91023,natura2000,"6430",I,"524.577354"
91024,natura2000,"6430",I,"2938.31636"
91026,natura2000,6210*,I,"495.945946"
91027,natura2000,"7230",III,"808.564128"
91030,natura2000,6280*,III,"1673.39083"
91032,natura2000,6530*,III,"13020.0722"
91033,natura2000,6530*,III,"545.552652"
91046,natura2000,7210*,III,"1745.31900"
91049,natura2000,"6430",III,"552.025849"
91050,natura2000,"6430",III,"17.8255524"
91058,natura2000,"6410",III,"1267.59641"
91061,natura2000,"6410",III,"853.375549"
91082,natura2000,"9050",III,"54.7231341"
91093,natura2000,"6430",III,"41.7719739"
91094,natura2000,9010*,III,"408.601238"
91095,natura2000,9010*,III,"1577.30709"
91096,natura2000,1630*,III,"983.124797"
91097,natura2000,1630*,III,"154.896527"
91098,natura2000,"7230",III,"18487.2892"
91099,natura2000,"7230",III,"1955.10933"
91100,natura2000,"7230",III,"6988.99019"
91101,natura2000,"7230",III,"1112.36112"
91105,natura2000,"7140",I,"4449.72186"
91106,natura2000,"7140",I,"207.154033"
91107,natura2000,"7140",I,"566.289122"
91108,natura2000,"7140",I,"265.302839"
91114,natura2000,6530*,III,"30.8502168"
91151,natura2000,6270*,III,"45.5164061"
91153,natura2000,6270*,III,"1147.24584"
91154,natura2000,"6510",III,"339.853352"
91155,natura2000,"6510",III,"287.889223"
91177,natura2000,6280*,III,"2113.73862"
91219,natura2000,6530*,III,"1388.20951"
91224,natura2000,6530*,III,"1914.18596"
91225,natura2000,6530*,III,"1736.35519"
91226,natura2000,6530*,III,"1500.73321"
91227,natura2000,6530*,III,"1310.86582"
91228,natura2000,6530*,III,"1068.62488"
91229,natura2000,6530*,III,"969.370621"
91244,natura2000,"6430",III,"2369.86832"
91245,natura2000,"6430",III,"3101.37016"
91246,natura2000,"6430",III,"772.616910"
91248,natura2000,6270*,III,"1271.41716"
91283,natura2000,"7230",III,"336.101880"
91304,natura2000,6530*,III,"0.73614940"
91305,natura2000,6530*,III,"267.893060"
91306,natura2000,6530*,III,"232.135125"
91307,natura2000,6530*,III,"46.1819759"
91308,natura2000,"7230",III,"13110.9397"
91309,natura2000,"7230",III,"9131.08931"
91310,natura2000,"7230",III,"529.172752"
91311,natura2000,1630*,III,"5712.29567"
91312,natura2000,1630*,III,"8018.97811"
91313,natura2000,1630*,III,"1911.38695"
91316,natura2000,"7230",III,"1466.43513"
91324,natura2000,"6510",II,"4238.80434"
91325,natura2000,"6510",II,"314.705990"
91329,natura2000,6530*,III,"286.735229"
91330,natura2000,6530*,III,"547.596273"
91331,natura2000,"6430",II,"19237.3460"
91332,natura2000,"6510",III,"2991.63159"
91335,natura2000,6270*,III,"805.661641"
91337,natura2000,1630*,II,"455.508052"
91339,natura2000,6280*,III,"3168.66138"
91355,natura2000,"1210",III,"441.020415"
91365,natura2000,"6510",III,"744.125527"
91366,natura2000,6280*,III,"652.983831"
91379,natura2000,9020*,III,"35943.1042"
91383,natura2000,"6410",III,"384.957436"
91384,natura2000,"6410",III,"473.900771"
91385,natura2000,"6430",III,"5.31233209"
91389,natura2000,1630*,III,"923.048298"
91394,natura2000,"6450",II,"2494.73922"
91480,natura2000,"7230",II,"40056.7236"
91481,natura2000,"7230",II,"5262.52132"
91482,natura2000,"7230",II,"2376.35611"
91483,natura2000,"7230",II,"131.997865"
91484,natura2000,"7230",II,"2858.88537"
91485,natura2000,"7230",II,"2478.97204"
91486,natura2000,"7230",II,"87.7570279"
91488,natura2000,"2180",II,"12808.6468"
91489,natura2000,"2180",I,"3917.96046"
91494,natura2000,9010*,II,"33343.8497"
91514,natura2000,"6430",II,"372322.856"
91515,natura2000,"6430",II,"0.11374312"
91517,natura2000,9010*,III,"229808.526"
91518,natura2000,9010*,III,"17605.3857"
91519,natura2000,9080*,II,"74315.8642"
91520,natura2000,9010*,III,"4187.15398"
91523,natura2000,"9070",III,"93840.6110"
91524,natura2000,"9070",III,"27222.9836"
91525,natura2000,"9070",III,"2294.31002"
91632,natura2000,1630*,II,"8124.43814"
91640,natura2000,9010*,III,"169.852195"
92345,natura2000,9080*,III,"4208253.83"
92346,natura2000,9080*,III,"17034.8635"
92347,natura2000,9080*,III,"123.286378"
92384,natura2000,"2190",III,"0.39093287"
92385,natura2000,"2190",III,"2.76623258"
92386,natura2000,"2190",III,"0.28856825"
92387,natura2000,"2190",III,"148.258392"
92388,natura2000,"2190",III,"1219.97591"
92573,natura2000,9010*,III,"1893.34710"
92575,natura2000,2130*,III,"12524.3511"
92576,natura2000,2130*,II,"19298.4096"
92586,natura2000,9010*,III,"8625.20313"
92587,natura2000,9010*,II,"7350.73310"
92594,natura2000,9010*,II,"44269.4678"
92610,natura2000,"9050",III,"3790.89328"
92611,natura2000,9010*,III,"6437.64324"
92613,natura2000,"9050",III,"745.434279"
92615,natura2000,9010*,III,"308.121451"
92616,natura2000,9010*,III,"3034.47066"
92617,natura2000,7210*,III,"422.521787"
92618,natura2000,9010*,II,"13796.3287"
92619,natura2000,9010*,III,"10038.2844"
92620,natura2000,9010*,III,"17265.2834"
92621,natura2000,9010*,III,"8060.63393"
92626,natura2000,"1210",III,"163.117372"
92627,natura2000,"2180",I,"18413.7398"
92628,natura2000,2130*,III,"15227.3318"
92629,natura2000,"1620",III,"50846.4835"
92630,natura2000,9010*,III,"15088.5552"
92633,natura2000,"1640",III,"25474.1519"
92634,natura2000,"7230",I,"1401.48295"
92635,natura2000,"7230",III,"9703.75853"
92645,natura2000,"7120",III,"48013.1311"
92646,natura2000,"7230",III,"233.073145"
92647,natura2000,6530*,III,"3824.01473"
92648,natura2000,6530*,III,"101.103881"
92649,natura2000,6530*,III,"145.961866"
92650,natura2000,9080*,III,"4.27745819"
92656,natura2000,"7230",III,"971.557747"
92657,natura2000,"6410",III,"8044.16145"
92658,natura2000,"7230",III,"17687.3292"
92662,natura2000,"7230",III,"6500.63287"
92664,natura2000,"9070",III,"547.952140"
92667,natura2000,6530*,III,"395.372107"
92673,natura2000,6530*,III,"2301.10527"
92675,natura2000,"9070",III,"3274.29984"
92683,natura2000,"7230",III,"2628.14889"
92702,natura2000,6270*,III,"1256.57914"
92703,natura2000,6280*,III,"986.724258"
92719,natura2000,"6430",III,"3614.57048"
92720,natura2000,6530*,III,"25012.9525"
92767,natura2000,6270*,III,"17.0001169"
92768,natura2000,"7230",III,"97.3267204"
92773,natura2000,"7230",III,"123.999629"
92790,natura2000,"7230",III,"81.6749319"
92792,natura2000,6270*,III,"203.414081"
92793,natura2000,6270*,III,"267.907261"
92812,natura2000,1630*,III,"278.516039"
92822,natura2000,6530*,III,"44.4341556"
92844,natura2000,"7230",III,"1199.91683"
92864,natura2000,"7230",III,"72.8033157"
92873,natura2000,6210*,III,"142.977736"
92879,natura2000,6530*,III,"2019.95563"
92881,natura2000,"7230",III,"375.425794"
92882,natura2000,6530*,III,"21.2569720"
92883,natura2000,"7230",III,"47508.7914"
92884,natura2000,6280*,III,"3062.42685"
92885,natura2000,6270*,III,"15136.4905"
92886,natura2000,7210*,III,"2332.17560"
92891,natura2000,"7230",II,"9015.89400"
92892,natura2000,"7230",III,"747.516142"
92893,natura2000,"7230",III,"10020.9653"
92894,natura2000,6280*,III,"2917.34323"
92895,natura2000,6270*,III,"1200.59409"
92896,natura2000,1630*,III,"0.45172842"
92903,natura2000,1630*,III,"5240.52248"
92904,natura2000,"7230",III,"17545.3635"
92905,natura2000,"7230",III,"2236.58703"
92909,natura2000,1630*,III,"27852.9919"
92911,natura2000,"7230",III,"1569.28879"
92915,natura2000,"7230",III,"4789.97055"
92921,natura2000,6530*,III,"97.7319129"
92928,natura2000,"7230",III,"2244.74417"
92930,natura2000,6280*,III,"1937.09232"
92943,natura2000,"6410",III,"7585.10646"
92953,natura2000,"6510",III,"883.818552"
92960,natura2000,1630*,III,"579.253134"
92961,natura2000,6530*,III,"76.8227582"
92962,natura2000,6210*,III,"1035.20201"
92963,natura2000,6270*,III,"82.8687956"
92964,natura2000,6270*,III,"2789.06147"
92965,natura2000,6270*,III,"13076.5165"
92966,natura2000,1630*,III,"20453.6974"
93011,natura2000,"7230",III,"6319.88272"
93050,natura2000,9080*,III,"6341.22463"
93051,natura2000,"2180",II,"37728.5666"
93052,natura2000,"2180",II,"43977.3606"
93059,natura2000,9010*,III,"2951.87052"
93060,natura2000,9010*,III,"11223.3493"
93061,natura2000,9010*,II,"9813.60487"
93062,natura2000,9010*,III,"6228.18955"
93064,natura2000,9080*,II,"53.7821934"
93073,natura2000,9010*,III,"2135.00752"
93075,natura2000,"6430",III,"38092.8665"
93076,natura2000,9010*,II,"5514.87246"
93079,natura2000,9080*,III,"3087.21702"
93080,natura2000,9080*,III,"45927.0292"
93081,natura2000,9010*,III,"13568.8176"
93082,natura2000,"7230",III,"2354.59645"
93084,natura2000,"7230",III,"5329.88787"
93085,natura2000,"7230",III,"15257.6474"
93086,natura2000,6530*,II,"7531.29032"
93087,natura2000,6270*,II,"4940.03342"
93088,natura2000,9010*,II,"30201.4136"
93089,natura2000,9080*,III,"23635.1344"
93090,natura2000,"9070",II,"33524.4542"
93091,natura2000,6270*,II,"12369.0369"
93092,natura2000,9010*,III,"39.4682771"
93093,natura2000,9080*,III,"8264.67208"
93094,natura2000,9010*,II,"21901.4672"
93099,natura2000,9010*,III,"9947.13467"
93100,natura2000,9080*,II,"22667.4196"
93101,natura2000,9010*,III,"50106.4062"
93102,natura2000,"5130",III,"5587.41262"
93103,natura2000,"5130",II,"4601.05428"
93109,natura2000,9080*,III,"3454.65773"
93114,natura2000,91D0*,III,"20505.9659"
93115,natura2000,6270*,III,"63593.3719"
93116,natura2000,9010*,III,"8845.09728"
93117,natura2000,9080*,III,"2325.40835"
93118,natura2000,9080*,III,"18009.8951"
93119,natura2000,9010*,III,"7351.92970"
93120,natura2000,9080*,III,"138.632521"
93121,natura2000,9010*,III,"2111.12741"
93122,natura2000,9010*,III,"5.50119962"
93124,natura2000,9010*,III,"8491.24195"
93125,natura2000,9080*,III,"8790.42359"
93126,natura2000,9080*,III,"50192.4679"
93127,natura2000,6530*,III,"13937.3245"
93128,natura2000,9080*,III,"23110.2435"
93134,natura2000,"7230",III,"682.243127"
93135,natura2000,"7230",III,"472.313084"
93136,natura2000,"7230",III,"16847.9668"
93138,natura2000,9080*,III,"17999.0798"
93139,natura2000,"7230",I,"599.470218"
93140,natura2000,6530*,III,"6604.35966"
93141,natura2000,"9070",III,"6084.02429"
93142,natura2000,"9070",II,"44822.1436"
93143,natura2000,"9070",I,"2609.60494"
93152,natura2000,"6430",III,"12740.1480"
93170,natura2000,9010*,III,"20415.3680"
93171,natura2000,9010*,III,"53274.2358"
93172,natura2000,9010*,III,"2586.91174"
93177,natura2000,9010*,III,"660.336254"
93192,natura2000,"7230",III,"181834.246"
93194,natura2000,2130*,III,"1299.74969"
93195,natura2000,7210*,III,"605.598586"
93366,natura2000,91D0*,II,"32117.8410"
93367,natura2000,9010*,III,"22763.8687"
93368,natura2000,9010*,III,"20569.6214"
93369,natura2000,"9050",III,"99948.9510"
93370,natura2000,"9050",II,"7673.00459"
93374,natura2000,9010*,III,"210750.272"
93375,natura2000,9010*,III,"78571.8149"
93376,natura2000,9010*,III,"45529.6933"
93378,natura2000,1630*,I,"10582.9284"
93393,natura2000,6280*,III,"327.382662"
93394,natura2000,6530*,III,"387.502316"
93400,natura2000,"7230",III,"94.2339077"
93401,natura2000,7210*,I,"27890.1271"
93728,natura2000,9080*,III,"23175.5907"
93736,natura2000,"2180",III,"4112.39395"
93737,natura2000,"2180",III,"10746.9966"
93741,natura2000,9010*,II,"26739.1342"
93742,natura2000,"2180",II,"131035.886"
