fid,class,natura_cod,status,area
90888,natura2000,"7140",I,"2348.38425"
90889,natura2000,2130*,II,"14356.3981"
90949,natura2000,6530*,II,"10620.1555"
90950,natura2000,"6510",III,"4.85246715"
90951,natura2000,"6510",III,"9.67005973"
90958,natura2000,6210*,I,"4.50174896"
90965,natura2000,6280*,I,"1.76407110"
90966,natura2000,6280*,I,"0.28525596"
90968,natura2000,6280*,III,"270.554550"
90969,natura2000,6280*,III,"1497.43161"
90970,natura2000,6280*,III,"144.538949"
90972,natura2000,6280*,III,"0.43481575"
90973,natura2000,6280*,III,"483.125922"
90974,natura2000,6280*,III,"0.23376638"
90975,natura2000,1630*,III,"2200.92412"
90976,natura2000,1630*,I,"3720.23047"
90977,natura2000,9010*,I,"14739.7400"
90987,natura2000,"6430",III,"3296.97097"
90988,natura2000,"6430",III,"215.107106"
90992,natura2000,"6430",III,"770.541819"
90993,natura2000,"6430",III,"0.70062660"
91540,natura2000,"2180",III,"59633.1993"
91544,natura2000,"2180",III,"824.877718"
91553,natura2000,"2180",III,"1441.81603"
91554,natura2000,"2180",III,"50767.9961"
91555,natura2000,"2180",III,"36275.8631"
91556,natura2000,"2180",III,"20073.7044"
91557,natura2000,"2180",III,"2700.94586"
91558,natura2000,"2180",III,"2381.58023"
91559,natura2000,"2180",III,"1531.77298"
91560,natura2000,"2180",III,"1237.66462"
91561,natura2000,"2180",III,"1014.15890"
91562,natura2000,"2180",III,"52930.2313"
91563,natura2000,"2180",III,"13412.3198"
91565,natura2000,"1640",III,"14813.0648"
91566,natura2000,"2180",III,"3759.16597"
91567,natura2000,"2180",III,"11711.8047"
91568,natura2000,"2180",III,"2752.21149"
91569,natura2000,"2180",III,"667.787310"
91578,natura2000,"2180",III,"381026.951"
91579,natura2000,"2180",III,"68881.6542"
91581,natura2000,"2180",III,"50401.7757"
91585,natura2000,"2180",III,"10934.9379"
91586,natura2000,"2180",III,"25522.3101"
91588,natura2000,"2180",III,"19629.6236"
91590,natura2000,"2180",III,"1970.09711"
91591,natura2000,"2180",III,"627.017248"
91592,natura2000,"2180",III,"1315.51145"
91597,natura2000,"2180",III,"18.6390660"
91603,natura2000,9010*,I,"2908.26010"
91604,natura2000,9080*,I,"513547.247"
91605,natura2000,9010*,I,"338781.315"
91606,natura2000,9010*,I,"96865.5443"
91607,natura2000,9010*,I,"12782.9229"
91608,natura2000,9010*,I,"81982.9348"
91609,natura2000,9010*,I,"19433.2445"
92389,natura2000,"2190",III,"872.926559"
92390,natura2000,"2190",III,"2354.80516"
92391,natura2000,"2190",III,"5834.66476"
92466,natura2000,9020*,II,"7877.34143"
92471,natura2000,6280*,III,"0.61356555"
92472,natura2000,"9070",I,"1048.41281"
92473,natura2000,6280*,III,"2729.19821"
92483,natura2000,9080*,I,"1.17306832"
92484,natura2000,6280*,III,"188.227433"
92494,natura2000,"9050",I,"15058.2513"
92495,natura2000,6530*,III,"0.09377134"
92496,natura2000,"6430",III,"63.5578943"
92497,natura2000,"9070",III,"64.6241706"
92500,natura2000,6270*,III,"0.39742514"
92508,natura2000,9010*,I,"173147.652"
92513,natura2000,9080*,II,"2.66914122"
92514,natura2000,2130*,I,"163.557497"
92515,natura2000,"9070",III,"1.54983113"
92521,natura2000,6530*,II,"4.76680172"
92522,natura2000,"6510",II,"357.492149"
92525,natura2000,6280*,III,"6894.53290"
92526,natura2000,"6510",III,"8.00193845"
92527,natura2000,1630*,III,"85.6521847"
92528,natura2000,6280*,III,"1421.66168"
92530,natura2000,"6510",III,"251.409377"
92538,natura2000,1630*,III,"1072.76280"
92553,natura2000,"6430",III,"81.5569927"
92570,natura2000,6280*,III,"5879.81771"
93168,natura2000,9010*,III,"177391.973"
93169,natura2000,9010*,III,"11335.3977"
93175,natura2000,6210*,III,"11949.3176"
93180,natura2000,9020*,I,"23562.8454"
93397,natura2000,1630*,II,"222.444137"
93416,natura2000,9010*,I,"363821.352"
93417,natura2000,9080*,I,"748348.506"
93418,natura2000,1630*,II,"56.9730796"
93420,natura2000,"6210",II,"576.575975"
