fid,class,natura_cod,status,area,region
131903,natura2000,9070,,94.33714,Laane-Viru
131904,natura2000,9070,,9513.09888,Laane-Viru
131905,natura2000,1630,,286.741564,Laane-Viru
131914,natura2000,9070,,120760.616,Laane-Viru
132004,natura2000,6430,,3.53073855,Laane-Viru
132005,natura2000,6510,,5.02222892,Laane-Viru
132006,natura2000,6430,,2998.10682,Laane-Viru
132007,natura2000,6530,,7.99212555,Laane-Viru
132008,natura2000,6270,,6.30099577,Laane-Viru
132009,natura2000,"4030, 6270",,3.92140798,Laane-Viru
132010,natura2000,6430,,881.512745,Laane-Viru
132011,natura2000,6430,,7.26649354,Laane-Viru
132012,natura2000,,,40657.4209,Laane-Viru
132013,natura2000,6430,,2.61714821,Laane-Viru
132063,natura2000,7230,,1.60483734,Laane-Viru
132086,natura2000,,,1.23993163,Laane-Viru
132097,natura2000,,,5142.39605,Laane-Viru
132099,natura2000,"6430, 6270",,106531.039,Laane-Viru
132100,natura2000,6510,,7311.11444,Laane-Viru
132101,natura2000,6430,,104.961924,Laane-Viru
132102,natura2000,6270,,9275.90255,Laane-Viru
132105,natura2000,6430,,1198.71746,Laane-Viru
132107,natura2000,6510,,21898.3757,Laane-Viru
132108,natura2000,6270,,2365.73295,Laane-Viru
132111,natura2000,6510,,1926.86653,Laane-Viru
132112,natura2000,6430,,173237.233,Laane-Viru
132134,natura2000,,,111.901474,Laane-Viru
132135,natura2000,,,4141.54383,Laane-Viru
132136,natura2000,,,0.61297466,Laane-Viru
132137,natura2000,,,2.44406518,Laane-Viru
132138,natura2000,,,3.35505996,Laane-Viru
132139,natura2000,,,1109.29662,Laane-Viru
132146,natura2000,6270,,4114.20782,Laane-Viru
132178,natura2000,6510,,16528.1809,Laane-Viru
132179,natura2000,6510,,36536.6606,Laane-Viru
132184,natura2000,,,1.01669683,Laane-Viru
132185,natura2000,6510,,9515.15319,Laane-Viru
132186,natura2000,6510,,1.89137446,Laane-Viru
132204,natura2000,6270,,13218.551,Laane-Viru
132205,natura2000,6270,,1034.77568,Laane-Viru
132208,natura2000,6270,,953.871779,Laane-Viru
132209,natura2000,7230,,173.284449,Laane-Viru
132216,natura2000,7230,,14033.185,Laane-Viru
132217,natura2000,6270,,17076.4976,Laane-Viru
132509,natura2000,,,1327.28011,Laane-Viru
132514,natura2000,6270,,9835.4605,Laane-Viru
132605,natura2000,"7230, 6270",,658.728125,Laane-Viru
132606,natura2000,6510,,711.172451,Laane-Viru
132683,natura2000,6530,,4159.28821,Laane-Viru
132725,natura2000,6270,,6510.7433,Laane-Viru
132726,natura2000,6270,,5586.16327,Laane-Viru
132737,natura2000,"6270, 6530",,1737.42617,Laane-Viru
132738,natura2000,"6270, 6530",,1272.92486,Laane-Viru
132739,natura2000,6510,,750.772956,Laane-Viru
132740,natura2000,7230,,7979.23894,Laane-Viru
132741,natura2000,7230,,4700.02535,Laane-Viru
132742,natura2000,9070,,39813.5336,Laane-Viru
132769,natura2000,9070,,26518.9683,Laane-Viru
132770,natura2000,"6510,",,295.050678,Laane-Viru
132958,natura2000,6450,III,20801.6111,Laane-Viru
133153,natura2000,6430,III,4381.45315,Laane-Viru
133196,natura2000,7230,III,699.033226,Laane-Viru
133197,natura2000,6270*,III,1297.48817,Laane-Viru
133198,natura2000,6510,III,5022.87392,Laane-Viru
133201,natura2000,6510,III,1793.90839,Laane-Viru
133203,natura2000,6270*,III,753.727097,Laane-Viru
133204,natura2000,6510,III,2712.86798,Laane-Viru
133205,natura2000,6510,III,3981.44488,Laane-Viru
133210,natura2000,6270*,III,73.8399357,Laane-Viru
133211,natura2000,6450,III,7783.86474,Laane-Viru
133228,natura2000,7230,III,1406.03518,Laane-Viru
133230,natura2000,6430,III,5961.04525,Laane-Viru
133231,natura2000,6430,III,5033.05045,Laane-Viru
133241,natura2000,6530*,III,13572.1459,Laane-Viru
133915,natura2000,4030,III,7955.8939,Laane-Viru
133916,natura2000,6430,III,12551.9522,Laane-Viru
133957,natura2000,6530*,III,15945.9537,Laane-Viru
133990,natura2000,6430,III,15361.6455,Laane-Viru
133991,natura2000,6430,III,2272.62115,Laane-Viru
133992,natura2000,6430,III,439.582468,Laane-Viru
133993,natura2000,6430,III,6202.97695,Laane-Viru
133994,natura2000,6430,III,14558.7897,Laane-Viru
133996,natura2000,6510,III,6371.32668,Laane-Viru
133998,natura2000,6270*,III,5310.3044,Laane-Viru
134191,natura2000,6210*,III,314.043698,Laane-Viru
134198,natura2000,6280*,I,24527.2292,Laane-Viru
134286,natura2000,6530*,II,17122.9392,Laane-Viru
134468,natura2000,6450,III,5648.98007,Laane-Viru
134469,natura2000,6450,III,5741.84835,Laane-Viru
134821,natura2000,6270*,III,12211.9209,Laane-Viru
134822,natura2000,6510,III,80942.538,Laane-Viru
134823,natura2000,6510,III,6754.32209,Laane-Viru
134825,natura2000,6430,III,10871.4528,Laane-Viru
134826,natura2000,6430,III,10873.5778,Laane-Viru
134827,natura2000,6430,III,6331.16951,Laane-Viru
134828,natura2000,6430,III,5883.92089,Laane-Viru
134829,natura2000,6430,III,1781.67263,Laane-Viru
136162,natura2000,6270*,III,7415.52149,Laane-Viru
136164,natura2000,7230,III,5811.40329,Laane-Viru
136165,natura2000,6270*,III,1818.08234,Laane-Viru
136386,natura2000,6430,III,7690.34404,Laane-Viru
136387,natura2000,6430,III,4200.03953,Laane-Viru
136410,natura2000,7230,III,17947.2164,Laane-Viru
136411,natura2000,6280*,III,499966.89,Laane-Viru
136698,natura2000,6270*,III,742.516533,Laane-Viru
136706,natura2000,6270*,II,11.9879943,Laane-Viru
136720,natura2000,6450,III,1337.21247,Laane-Viru
136727,natura2000,6270*,II,125.825217,Laane-Viru
136746,natura2000,6510,I,3979.17748,Laane-Viru
136747,natura2000,6510,III,3919.92783,Laane-Viru
136748,natura2000,6510,III,6180.31914,Laane-Viru
136809,natura2000,6510,III,1736.8018,Laane-Viru
136814,natura2000,6270*,II,13300.5873,Laane-Viru
136815,natura2000,6450,III,3.46503353,Laane-Viru
136816,natura2000,6450,III,0.29028933,Laane-Viru
136817,natura2000,6430,III,24941.7972,Laane-Viru
136818,natura2000,6430,II,283.022797,Laane-Viru
136819,natura2000,6450,III,2446.38695,Laane-Viru
136820,natura2000,6510,II,5726.04249,Laane-Viru
136821,natura2000,6430,II,7185.01041,Laane-Viru
136822,natura2000,6270*,II,839.580783,Laane-Viru
136823,natura2000,6430,III,6891.48051,Laane-Viru
136824,natura2000,6430,III,2883.90531,Laane-Viru
136825,natura2000,6530*,III,1819.9612,Laane-Viru
136828,natura2000,6270*,II,2866.5188,Laane-Viru
136829,natura2000,6210*,I,12.6813607,Laane-Viru
136830,natura2000,6270*,I,24.4074121,Laane-Viru
136839,natura2000,6510,III,60021.2378,Laane-Viru
136840,natura2000,6510,III,13126.2233,Laane-Viru
136842,natura2000,6270*,III,13851.5292,Laane-Viru
136843,natura2000,6270*,I,1614.57678,Laane-Viru
136844,natura2000,6270*,II,620.518497,Laane-Viru
136846,natura2000,6270*,II,73.8682886,Laane-Viru
136847,natura2000,6270*,II,956.724948,Laane-Viru
136848,natura2000,6270*,II,34.1285836,Laane-Viru
136850,natura2000,6270*,III,29768.0852,Laane-Viru
136851,natura2000,6270*,III,21434.5565,Laane-Viru
136852,natura2000,6510,III,1101.94284,Laane-Viru
136853,natura2000,6270*,III,34.6530901,Laane-Viru
136856,natura2000,6510,III,5650.23783,Laane-Viru
136857,natura2000,6270*,III,139.049971,Laane-Viru
136865,natura2000,6270*,II,20043.9397,Laane-Viru
136895,natura2000,6270*,III,6.88543098,Laane-Viru
136897,natura2000,7230,I,4993.13624,Laane-Viru
136908,natura2000,6510,II,820.129245,Laane-Viru
136909,natura2000,6510,III,13575.9028,Laane-Viru
136938,natura2000,6270*,III,4891.99691,Laane-Viru
136947,natura2000,6270*,III,62.921504,Laane-Viru
136948,natura2000,6270*,III,19188.5326,Laane-Viru
136949,natura2000,6270*,III,8099.75011,Laane-Viru
136950,natura2000,6270*,III,4958.1085,Laane-Viru
136963,natura2000,6510,II,2138.67247,Laane-Viru
136964,natura2000,6510,II,11060.7759,Laane-Viru
136965,natura2000,6450,II,27680.7423,Laane-Viru
136996,natura2000,6510,III,9661.70729,Laane-Viru
136998,natura2000,7230,III,20889.7038,Laane-Viru
137090,natura2000,6510,III,2323.78974,Laane-Viru
137778,natura2000,6270*,II,22490.5807,Laane-Viru
137779,natura2000,6510,III,18158.4888,Laane-Viru
137839,natura2000,9070,II,69261.151,Laane-Viru
138141,natura2000,6270*,III,18119.9854,Laane-Viru
138919,natura2000,6510,II,195700.299,Laane-Viru
140838,natura2000,6270*,II,115.825109,Laane-Viru
141151,natura2000,1630*,III,8665.98722,Laane-Viru
141262,natura2000,6270*,III,21911.7481,Laane-Viru
141263,natura2000,6510,III,5109.54037,Laane-Viru
141275,natura2000,6510,III,10851.6125,Laane-Viru
141602,natura2000,6270*,III,4679.78193,Laane-Viru
142715,natura2000,7230,III,5699.11597,Laane-Viru
142956,natura2000,6270*,II,13878.3092,Laane-Viru
143408,natura2000,1630*,III,9845.45814,Laane-Viru
143415,natura2000,1630*,I,182815.361,Laane-Viru
71773,forest,,,312335.555,Laane
71779,forest,,,26.0116429,Laane
71781,forest,,,91772.9976,Laane
71867,forest,,,98.5418799,Laane
71916,forest,,,28004.0689,Laane
71923,forest,,,76.6211419,Laane
71930,forest,,,100557.052,Laane
71938,forest,,,47.6367861,Laane
71972,forest,,,8759.03923,Laane
72081,forest,,,10.280627,Laane
72162,forest,,,5129.29419,Laane
72165,forest,,,13304.0243,Laane
72179,forest,,,19107.7625,Laane
72246,forest,,,45990.9737,Laane
72355,forest,,,183.757438,Laane
72413,forest,,,1237.05372,Laane
72428,forest,,,22515.7795,Laane
72436,forest,,,0.00028872,Laane
72472,forest,,,2186.33829,Laane
72488,forest,,,640.175059,Laane
72492,forest,,,16.7549628,Laane
72493,forest,,,460.985085,Laane
72504,forest,,,14143.8148,Laane
72509,forest,,,16011.4157,Laane
72524,forest,,,8.54155973,Laane
72592,forest,,,69.899518,Laane
72599,forest,,,219763.534,Laane
72651,forest,,,335497.534,Laane
72655,forest,,,495316.596,Laane
72773,forest,,,3251485.93,Laane
72860,forest,,,24.4074674,Laane
72904,forest,,,12.4039754,Laane
72912,forest,,,11254.9508,Laane
72946,forest,,,41080.1962,Laane
72968,forest,,,30021.2861,Laane
72989,forest,,,461.876859,Laane
73093,forest,,,50.5134279,Laane
73121,forest,,,3718.1388,Laane
73126,forest,,,0.06563832,Laane
73131,forest,,,1607.43212,Laane
73164,forest,,,4573.6972,Laane
73225,forest,,,2.70678676,Laane
73314,forest,,,940.483903,Laane
73469,forest,,,20.2775121,Laane
73544,forest,,,775.590238,Laane
73624,forest,,,1880097.58,Laane
73680,forest,,,4239.77357,Laane
73704,forest,,,938.294027,Laane
73744,forest,,,834.687933,Laane
73750,forest,,,1040280.97,Laane
73829,forest,,,2252.16055,Laane
73900,forest,,,3473.74944,Laane
73937,forest,,,3682.97349,Laane
73960,forest,,,267.813203,Laane
73985,forest,,,4286.05104,Laane
74000,forest,,,1711.02029,Laane
74085,forest,,,9293.45205,Laane
74155,forest,,,938.757242,Laane
74167,forest,,,5117.81824,Laane
74311,forest,,,6720.43455,Laane
74315,forest,,,32652.8044,Laane
74350,forest,,,3585.44781,Laane
74378,forest,,,21.3295271,Laane
74393,forest,,,1206.13804,Laane
74431,forest,,,182991.897,Laane
74500,forest,,,26934.135,Laane
74543,forest,,,4712.78179,Laane
74561,forest,,,1015.18777,Laane
74691,forest,,,200.061073,Laane
74712,forest,,,4331.27085,Laane
74837,forest,,,9888.32653,Laane
74855,forest,,,11189.7214,Laane
74981,forest,,,29.6837088,Laane
74990,forest,,,3352.24706,Laane
75143,forest,,,76616.6816,Laane
75193,forest,,,199004.498,Laane
75207,forest,,,6421.08721,Laane
75212,forest,,,9795.41217,Laane
75225,forest,,,6530.0785,Laane
75254,forest,,,3313.63506,Laane
75266,forest,,,973.054374,Laane
75272,forest,,,2947.91541,Laane
75276,forest,,,17998.7848,Laane
75306,forest,,,6.40253179,Laane
75339,forest,,,31224.3174,Laane
75354,forest,,,16265.1955,Laane
75367,forest,,,39.1025836,Laane
75380,forest,,,451.118532,Laane
75461,forest,,,52.5492292,Laane
75515,forest,,,1445889.73,Laane
75522,forest,,,31920.9264,Laane
75639,forest,,,200.582949,Laane
75661,forest,,,1451.11316,Laane
75670,forest,,,17778.3648,Laane
75671,forest,,,116794.579,Laane
75765,forest,,,4307.92148,Laane
75803,forest,,,2541.98313,Laane
75814,forest,,,2914.74798,Laane
75822,forest,,,3960.70893,Laane
75913,forest,,,149904.199,Laane
75968,forest,,,105946.622,Laane
76038,forest,,,34280.6392,Laane
76072,forest,,,293142.766,Laane
76133,forest,,,0.68018301,Laane
76154,forest,,,35928.7049,Laane
76164,forest,,,971420.588,Laane
76190,forest,,,1180.62221,Laane
76315,forest,,,16.2103357,Laane
76398,forest,,,5209.93573,Laane
76401,forest,,,660.63926,Laane
76498,forest,,,3.75722617,Laane
76501,forest,,,607.464477,Laane
76576,forest,,,2122.7241,Laane
76597,forest,,,558891.454,Laane
76611,forest,,,1252.48858,Laane
76768,forest,,,42.6804229,Laane
76796,forest,,,11.5524465,Laane
76829,forest,,,78.8741833,Laane
76840,forest,,,47.680513,Laane
76904,forest,,,4412.37433,Laane
76912,forest,,,1.0647706,Laane
76962,forest,,,6394.63016,Laane
77128,forest,,,11.5219059,Laane
77161,forest,,,3794.26172,Laane
77236,forest,,,2033.08072,Laane
77263,forest,,,123.580693,Laane
77300,forest,,,2289.70021,Laane
77301,forest,,,38.7001429,Laane
77318,forest,,,86.7455039,Laane
77334,forest,,,2531.3872,Laane
77335,forest,,,6967.54292,Laane
77364,forest,,,176.137093,Laane
77370,forest,,,28697.2573,Laane
77495,forest,,,1385.2787,Laane
77578,forest,,,3642.65811,Laane
77677,forest,,,4.00880359,Laane
77685,forest,,,10.1170892,Laane
77726,forest,,,15.2972782,Laane
77732,forest,,,1121.30982,Laane
77733,forest,,,27749.8973,Laane
77817,forest,,,14162.2234,Laane
77847,forest,,,0.01696646,Laane
77858,forest,,,51594.5287,Laane
77879,forest,,,7.64045186,Laane
77918,forest,,,111.376415,Laane
77928,forest,,,887.797954,Laane
77967,forest,,,865.023554,Laane
77972,forest,,,19.0796043,Laane
77973,forest,,,3190.71668,Laane
77982,forest,,,6050.87642,Laane
77983,forest,,,59.1339689,Laane
78007,forest,,,240.917097,Laane
78097,forest,,,2272.61122,Laane
78126,forest,,,6027.12828,Laane
78181,forest,,,5024.97519,Laane
78266,forest,,,17.9536614,Laane
78276,forest,,,0.57629843,Laane
78277,forest,,,5.04550212,Laane
78326,forest,,,264475.291,Laane
78349,forest,,,572.406819,Laane
78350,forest,,,256.201333,Laane
78357,forest,,,0.00062115,Laane
78403,forest,,,455.827484,Laane
78432,forest,,,7846.76634,Laane
78453,forest,,,22938.47,Laane
78556,forest,,,5.91801689,Laane
78562,forest,,,14.4871794,Laane
78604,forest,,,0.00640628,Laane
78639,forest,,,2295.7818,Laane
78755,forest,,,15399.3199,Laane
78815,forest,,,36379.6773,Laane
78869,forest,,,274757.67,Laane
78895,forest,,,5894.5587,Laane
79125,forest,,,8982.11618,Laane
79131,forest,,,10447.9067,Laane
79166,forest,,,2204.45877,Laane
79238,forest,,,2802.72623,Laane
79385,forest,,,11458.8288,Laane
79568,forest,,,26.7803237,Laane
79707,forest,,,60.4513478,Laane
79772,forest,,,782.427924,Laane
79936,forest,,,3516.01741,Laane
79979,forest,,,23412.7669,Laane
80032,forest,,,0.62237394,Laane
80048,forest,,,12522.0607,Laane
80109,forest,,,604.825741,Laane
80205,forest,,,242.7051,Laane
80217,forest,,,447.906346,Laane
80236,forest,,,18480.8373,Laane
80237,forest,,,5.46308676,Laane
80356,forest,,,0.71970011,Laane
80359,forest,,,4635.1374,Laane
80369,forest,,,88.8702759,Laane
80468,forest,,,68.9438542,Laane
80493,forest,,,4605.65942,Laane
80510,forest,,,47606.2145,Laane
80627,forest,,,1525.68344,Laane
80637,forest,,,684.701024,Laane
80734,forest,,,235.059344,Laane
80780,forest,,,6178.16044,Laane
80867,forest,,,297.485248,Laane
80889,forest,,,5.14053081,Laane
80914,forest,,,1748.19033,Laane
80932,forest,,,7478.65945,Laane
80958,forest,,,1751.33865,Laane
80980,forest,,,6008.59176,Laane
80981,forest,,,2503.61519,Laane
80995,forest,,,620.109239,Laane
81005,forest,,,20126.0983,Laane
81052,forest,,,35.7720017,Laane
81131,forest,,,163.150944,Laane
81174,forest,,,2919.36196,Laane
81238,forest,,,883128.93,Laane
81277,forest,,,2725.54152,Laane
81320,forest,,,1.65611896,Laane
81375,forest,,,5451.28337,Laane
81434,forest,,,14.3676382,Laane
81440,forest,,,2027.13995,Laane
81643,forest,,,2502.75904,Laane
81822,forest,,,509444.282,Laane
81832,forest,,,78331.1121,Laane
81873,forest,,,1352303.79,Laane
81973,forest,,,353023.754,Laane
82060,forest,,,272824.183,Laane
82106,forest,,,363234.724,Laane
82107,forest,,,2689.55358,Laane
82109,forest,,,3986337.39,Laane
82110,forest,,,254927.508,Laane
82123,forest,,,230651.964,Laane
82132,forest,,,31.502349,Laane
82172,forest,,,82309.7388,Laane
82173,forest,,,186990.629,Laane
82253,forest,,,29749.5881,Laane
82264,forest,,,683962.783,Laane
82299,forest,,,8.77188304,Laane
82356,forest,,,488479.192,Laane
82359,forest,,,834795.911,Laane
82391,forest,,,48874.5179,Laane
82421,forest,,,12614.3715,Laane
82473,forest,,,19159.8043,Laane
82483,forest,,,267.86572,Laane
82486,forest,,,30065.1316,Laane
82487,forest,,,289134.009,Laane
82488,forest,,,311.738126,Laane
82497,forest,,,154859.729,Laane
82520,forest,,,825435.126,Laane
82522,forest,,,52677.8343,Laane
82523,forest,,,52634.2783,Laane
82524,forest,,,198524.356,Laane
82525,forest,,,1654685.86,Laane
82527,forest,,,5437050.3,Laane
82552,forest,,,3439558.0,Laane
82755,forest,,,282712.597,Laane
82911,forest,,,16126.8412,Laane
83038,forest,,,2465051.49,Laane
83050,forest,,,895663.708,Laane
83082,forest,,,386829.562,Laane
83213,forest,,,415798.038,Laane
83237,forest,,,6376746.11,Laane
83285,forest,,,20.4070701,Laane
83297,forest,,,1335141.73,Laane
83298,forest,,,14.0511448,Laane
83301,forest,,,112678.627,Laane
83335,forest,,,53802.2884,Laane
83358,forest,,,26135.278,Laane
83373,forest,,,1582142.05,Laane
83394,forest,,,28703.3424,Laane
83397,forest,,,174110.492,Laane
83428,forest,,,245302.784,Laane
83430,forest,,,232872.929,Laane
83433,forest,,,215853.632,Laane
83435,forest,,,1891433.74,Laane
83502,forest,,,1945615.57,Laane
83537,forest,,,103190.263,Laane
83538,forest,,,1137243.52,Laane
83540,forest,,,192766.253,Laane
83541,forest,,,782172.635,Laane
83545,forest,,,1233746.93,Laane
83563,forest,,,500114.774,Laane
83588,forest,,,2239915.08,Laane
83589,forest,,,108747.745,Laane
83604,forest,,,444121.723,Laane
83607,forest,,,57607.8802,Laane
83639,forest,,,38496.636,Laane
83641,forest,,,3574.74984,Laane
83642,forest,,,155966.308,Laane
83664,forest,,,47269.9406,Laane
83665,forest,,,1405925.14,Laane
83666,forest,,,1548731.54,Laane
83667,forest,,,4039089.12,Laane
83668,forest,,,99841.2129,Laane
83669,forest,,,176157.703,Laane
83689,forest,,,462492.891,Laane
83790,forest,,,6056.38496,Laane
83971,forest,,,4750014.1,Laane
83972,forest,,,1541773.0,Laane
84056,forest,,,557893.188,Laane
84081,forest,,,2280992.44,Laane
84409,forest,,,138655.484,Laane
84413,forest,,,277343.287,Laane
84437,forest,,,2897966.86,Laane
84463,forest,,,3572751.27,Laane
84465,forest,,,1156301.56,Laane
84477,forest,,,1767703.12,Laane
84482,forest,,,727548.029,Laane
84493,forest,,,703499.659,Laane
84494,forest,,,635160.146,Laane
84495,forest,,,603523.317,Laane
84748,perm,,,12.2907007,Laane
84760,perm,,,135.207957,Laane
84761,perm,,,756.141308,Laane
84762,perm,,,3.52653601,Laane
86113,perm,,,342.112669,Laane
86124,perm,,,57.6135188,Laane
86177,perm,,,0.764439,Laane
86183,perm,,,179.783718,Laane
86184,perm,,,244.711575,Laane
86186,perm,,,29.7891052,Laane
86190,perm,,,76.1986145,Laane
86310,perm,,,8.78819837,Laane
86629,perm,,,28.5618928,Laane
86643,perm,,,15.6608567,Laane
86980,perm,,,7.59594953,Laane
87106,perm,,,86.8631219,Laane
87108,perm,,,496.460896,Laane
87124,perm,,,0.05729249,Laane
87147,perm,,,412.58401,Laane
87188,perm,,,13.0893582,Laane
87206,perm,,,25.0801367,Laane
87265,perm,,,89.2605189,Laane
87267,perm,,,249.420301,Laane
87296,perm,,,7.92198697,Laane
87309,perm,,,507.079744,Laane
87318,perm,,,6.98410032,Laane
87322,perm,,,6.77737409,Laane
87336,perm,,,18.0900198,Laane
87340,perm,,,133.4521,Laane
87375,perm,,,275.767342,Laane
87382,perm,,,5.02357468,Laane
87395,perm,,,15.2893542,Laane
87413,perm,,,280.111187,Laane
87466,perm,,,41.9410909,Laane
87472,perm,,,68.1625899,Laane
87492,perm,,,47.4790424,Laane
87503,perm,,,108.929398,Laane
87504,perm,,,56.6479977,Laane
87505,perm,,,5.27560893,Laane
87506,perm,,,667.222749,Laane
87508,perm,,,16.287875,Laane
87520,perm,,,414.387411,Laane
87526,perm,,,386.134818,Laane
87535,perm,,,288.248664,Laane
87538,perm,,,7.14903577,Laane
87560,perm,,,5.79663716,Laane
87563,perm,,,173.133448,Laane
87564,perm,,,94.9563911,Laane
87566,perm,,,58.8788136,Laane
87573,perm,,,0.9706002,Laane
87604,perm,,,1394.07384,Laane
87608,perm,,,224.779001,Laane
87610,perm,,,10.4085781,Laane
87663,perm,,,65.2454137,Laane
87668,perm,,,234.735978,Laane
87692,perm,,,57.5354902,Laane
87693,perm,,,378.665445,Laane
87699,perm,,,74.9819045,Laane
87702,perm,,,286.652072,Laane
87706,perm,,,58.7600144,Laane
87746,perm,,,99.1615064,Laane
87752,perm,,,133.968414,Laane
87777,perm,,,60.8020876,Laane
87784,perm,,,109.458382,Laane
87799,perm,,,0.54005564,Laane
87802,perm,,,0.17326477,Laane
87815,perm,,,7.69521245,Laane
87831,perm,,,15.9073234,Laane
87858,perm,,,54.8242824,Laane
87874,perm,,,267.880588,Laane
87879,perm,,,406.432701,Laane
87899,perm,,,163.716034,Laane
87906,perm,,,490.814709,Laane
87917,perm,,,0.59905636,Laane
87918,perm,,,116.094114,Laane
87919,perm,,,443.765722,Laane
87947,perm,,,43.1357923,Laane
87967,perm,,,2.88358998,Laane
88015,perm,,,411.537808,Laane
88016,perm,,,57.9224976,Laane
88067,perm,,,32.8913938,Laane
88093,perm,,,67.8302325,Laane
88097,perm,,,30.323425,Laane
88101,perm,,,151.696905,Laane
88202,perm,,,142.084277,Laane
88336,perm,,,19.0436161,Laane
88338,perm,,,9.34913783,Laane
88404,perm,,,23.7748737,Laane
88488,perm,,,26.5871566,Laane
88490,perm,,,143.853976,Laane
88504,perm,,,4.10971917,Laane
88571,perm,,,96.5419306,Laane
88618,perm,,,113.816023,Laane
88619,perm,,,4.25496606,Laane
88620,perm,,,0.32237754,Laane
88621,perm,,,8.43730837,Laane
88623,perm,,,0.23878048,Laane
88626,perm,,,38.4081041,Laane
88627,perm,,,15.4430184,Laane
88691,perm,,,166.459003,Laane
88693,perm,,,8.50618311,Laane
88694,perm,,,10.7506579,Laane
88778,perm,,,0.27475189,Laane
88987,perm,,,917.565562,Laane
89120,perm,,,111.693931,Laane
89142,perm,,,123.382099,Laane
89327,perm,,,66.4462719,Laane
89404,perm,,,127.957286,Laane
89446,perm,,,8.27194852,Laane
89519,perm,,,2.22757034,Laane
89534,perm,,,4.50531957,Laane
89554,perm,,,0.21277813,Laane
89626,perm,,,187.175006,Laane
89645,perm,,,19.2076761,Laane
89646,perm,,,100.824625,Laane
89647,perm,,,24.4045991,Laane
89655,perm,,,555.039456,Laane
89674,perm,,,9.80178715,Laane
89685,perm,,,311.686517,Laane
89704,perm,,,19.060902,Laane
89840,perm,,,0.34664214,Laane
89860,perm,,,393.265728,Laane
89878,perm,,,18.4269087,Laane
89886,perm,,,193.935629,Laane
89891,perm,,,10.277172,Laane
89928,perm,,,374.51979,Laane
89970,perm,,,227.757832,Laane
89992,perm,,,36.5970806,Laane
90134,perm,,,79.8509402,Laane
90207,perm,,,19.9521284,Laane
90238,perm,,,34.1302937,Laane
90489,perm,,,0.12051925,Laane
90496,perm,,,398.885347,Laane
90514,perm,,,8.12477853,Laane
90586,perm,,,53.3669997,Laane
90588,perm,,,344.272695,Laane
90591,perm,,,45.4953138,Laane
90606,perm,,,223.391027,Laane
90613,perm,,,368.219482,Laane
90637,perm,,,917.535261,Laane
90638,perm,,,175.645954,Laane
91023,natura2000,6430,I,524.577354,Laane
91024,natura2000,6430,I,2938.31636,Laane
91026,natura2000,6210*,I,495.945946,Laane
91027,natura2000,7230,III,808.564128,Laane
91030,natura2000,6280*,III,1673.39083,Laane
91032,natura2000,6530*,III,13020.0722,Laane
91033,natura2000,6530*,III,545.552652,Laane
91046,natura2000,7210*,III,1745.319,Laane
91049,natura2000,6430,III,552.025849,Laane
91050,natura2000,6430,III,17.8255524,Laane
91058,natura2000,6410,III,1267.59641,Laane
91061,natura2000,6410,III,853.375549,Laane
91082,natura2000,9050,III,54.7231341,Laane
91093,natura2000,6430,III,41.7719739,Laane
91094,natura2000,9010*,III,408.601238,Laane
91095,natura2000,9010*,III,1577.30709,Laane
91096,natura2000,1630*,III,983.124797,Laane
91097,natura2000,1630*,III,154.896527,Laane
91098,natura2000,7230,III,18487.2892,Laane
91099,natura2000,7230,III,1955.10933,Laane
91100,natura2000,7230,III,6988.99019,Laane
91101,natura2000,7230,III,1112.36112,Laane
91105,natura2000,7140,I,4449.72186,Laane
91106,natura2000,7140,I,207.154033,Laane
91107,natura2000,7140,I,566.289122,Laane
91108,natura2000,7140,I,265.302839,Laane
91114,natura2000,6530*,III,30.8502168,Laane
91151,natura2000,6270*,III,45.5164061,Laane
91153,natura2000,6270*,III,1147.24584,Laane
91154,natura2000,6510,III,339.853352,Laane
91155,natura2000,6510,III,287.889223,Laane
91177,natura2000,6280*,III,2113.73862,Laane
91219,natura2000,6530*,III,1388.20951,Laane
91224,natura2000,6530*,III,1914.18596,Laane
91225,natura2000,6530*,III,1736.35519,Laane
91226,natura2000,6530*,III,1500.73321,Laane
91227,natura2000,6530*,III,1310.86582,Laane
91228,natura2000,6530*,III,1068.62488,Laane
91229,natura2000,6530*,III,969.370621,Laane
91244,natura2000,6430,III,2369.86832,Laane
91245,natura2000,6430,III,3101.37016,Laane
91246,natura2000,6430,III,772.61691,Laane
91248,natura2000,6270*,III,1271.41716,Laane
91283,natura2000,7230,III,336.10188,Laane
91304,natura2000,6530*,III,0.7361494,Laane
91305,natura2000,6530*,III,267.89306,Laane
91306,natura2000,6530*,III,232.135125,Laane
91307,natura2000,6530*,III,46.1819759,Laane
91308,natura2000,7230,III,13110.9397,Laane
91309,natura2000,7230,III,9131.08931,Laane
91310,natura2000,7230,III,529.172752,Laane
91311,natura2000,1630*,III,5712.29567,Laane
91312,natura2000,1630*,III,8018.97811,Laane
91313,natura2000,1630*,III,1911.38695,Laane
91316,natura2000,7230,III,1466.43513,Laane
91324,natura2000,6510,II,4238.80434,Laane
91325,natura2000,6510,II,314.70599,Laane
91329,natura2000,6530*,III,286.735229,Laane
91330,natura2000,6530*,III,547.596273,Laane
91331,natura2000,6430,II,19237.346,Laane
91332,natura2000,6510,III,2991.63159,Laane
91335,natura2000,6270*,III,805.661641,Laane
91337,natura2000,1630*,II,455.508052,Laane
